application_id,candidate_key,date_key,country_key,seniority_key,technology_key,code_challenge_score,technical_interview_score,is_hired
756,756,1362,155,4,4,6,0,0
757,757,1339,129,6,21,5,1,0
758,758,1050,92,5,19,8,8,1
759,759,1167,64,4,7,6,2,0
760,760,662,88,2,13,7,2,0
761,761,1349,211,4,19,4,10,0
762,762,641,68,2,3,10,7,1
763,763,1575,100,5,22,4,2,0
764,764,1547,203,5,3,5,4,0
765,765,166,200,1,24,1,3,0
766,766,408,65,6,11,7,1,0
767,767,715,183,7,7,8,6,0
768,768,300,29,6,8,5,4,0
769,769,203,46,2,17,10,6,0
770,770,866,19,2,14,1,9,0
771,771,1600,119,5,17,10,10,1
772,772,773,207,5,5,7,6,0
773,773,669,17,1,12,9,4,0
774,774,1433,124,1,2,5,8,0
775,775,1496,108,4,14,4,6,0
776,776,532,69,1,5,8,4,0
777,777,1439,216,3,8,0,3,0
778,778,300,98,1,8,6,10,0
779,779,1018,11,2,17,0,0,0
780,780,163,240,4,9,0,10,0
781,781,1190,21,1,3,0,8,0
782,782,46,47,5,2,5,10,0
783,783,950,114,2,12,5,7,0
784,784,226,235,4,17,1,1,0
785,785,1150,12,2,5,3,9,0
786,786,289,161,4,4,10,5,0
787,787,1109,60,2,18,1,5,0
788,788,77,217,2,1,1,3,0
789,789,682,206,5,7,6,2,0
790,790,626,27,2,11,7,1,0
791,791,1563,187,1,13,5,5,0
792,792,1624,92,1,18,4,3,0
793,793,892,154,7,2,5,4,0
794,794,402,118,3,12,10,3,0
795,795,726,119,1,21,8,3,0
796,796,1028,78,5,3,3,0,0
797,797,557,28,5,22,3,7,0
798,798,1161,64,2,13,7,2,0
799,799,634,244,3,14,2,3,0
800,800,744,97,7,13,7,0,0
801,801,248,119,6,14,1,0,0
802,802,572,123,1,14,10,1,0
803,803,1124,224,2,9,7,8,1
804,804,884,20,5,14,0,5,0
805,805,1162,69,5,20,5,0,0
806,806,1516,161,2,24,1,4,0
807,807,1500,213,4,17,1,8,0
808,808,445,192,4,17,6,0,0
809,809,1143,28,4,12,8,3,0
810,810,1418,192,4,16,4,8,0
811,811,246,27,7,14,3,3,0
812,812,405,50,1,23,6,7,0
813,813,1633,117,6,9,2,2,0
814,814,197,80,7,10,4,8,0
815,815,278,21,5,8,8,7,1
816,816,507,243,6,10,2,1,0
817,817,266,10,2,2,4,2,0
818,818,208,35,3,14,3,4,0
819,819,1378,68,6,13,0,6,0
820,820,258,30,5,16,4,7,0
821,821,281,173,2,2,0,7,0
822,822,728,190,4,8,3,0,0
823,823,1446,49,7,15,6,5,0
824,824,35,105,2,17,8,1,0
825,825,150,14,6,11,2,10,0
826,826,283,188,6,3,7,4,0
827,827,1557,156,3,15,3,7,0
828,828,1299,163,3,12,7,5,0
829,829,1571,118,4,18,0,10,0
830,830,818,178,7,22,6,2,0
831,831,338,100,1,15,10,9,1
832,832,1621,181,3,1,1,0,0
833,833,608,29,2,14,2,0,0
834,834,1406,10,5,10,9,10,1
835,835,447,164,2,22,5,6,0
836,836,1584,185,7,18,10,3,0
837,837,1604,139,4,1,6,9,0
838,838,450,232,2,10,3,4,0
839,839,202,68,2,17,3,7,0
840,840,1275,117,2,14,2,2,0
841,841,970,88,1,2,1,6,0
842,842,701,212,3,19,2,6,0
843,843,674,58,2,8,6,3,0
844,844,775,222,3,8,6,7,0
845,845,948,61,7,17,6,3,0
846,846,1089,165,2,20,3,3,0
847,847,293,218,5,22,9,5,0
848,848,378,94,6,21,10,9,1
849,849,256,88,1,21,1,6,0
850,850,1118,228,3,1,10,8,1
851,851,89,15,2,14,4,10,0
852,852,1277,101,1,4,3,9,0
853,853,88,22,2,11,7,2,0
854,854,1493,13,2,20,10,1,0
855,855,1556,242,5,8,6,2,0
856,856,1240,41,7,6,6,5,0
857,857,615,169,5,24,10,9,1
858,858,863,87,4,19,7,1,0
859,859,647,163,5,12,0,9,0
860,860,475,137,5,3,2,0,0
861,861,1600,104,5,14,9,5,0
862,862,880,15,4,8,3,5,0
863,863,1567,190,2,7,6,10,0
864,864,768,208,2,21,7,7,1
865,865,49,77,7,14,8,6,0
866,866,1559,25,4,23,3,4,0
867,867,1251,140,2,23,1,9,0
868,868,772,121,6,10,2,3,0
869,869,734,90,7,22,5,7,0
870,870,1438,236,4,3,8,6,0
871,871,707,182,6,17,1,9,0
872,872,1421,88,2,2,4,9,0
873,873,702,185,5,22,1,9,0
874,874,602,191,3,21,8,9,1
875,875,784,121,5,22,6,9,0
876,876,930,148,6,10,4,5,0
877,877,1606,60,5,5,10,4,0
878,878,583,133,4,2,10,7,1
879,879,1286,9,2,23,2,10,0
880,880,1471,142,4,13,4,6,0
881,881,1175,155,7,1,8,9,1
882,882,1337,220,7,8,3,3,0
883,883,1335,138,2,14,9,7,1
884,884,814,59,6,20,6,5,0
885,885,74,124,6,1,2,7,0
886,886,233,150,1,5,7,3,0
887,887,384,130,5,19,7,10,1
888,888,1377,103,5,4,4,9,0
889,889,924,129,2,20,6,3,0
890,890,22,75,5,1,10,5,0
891,891,983,63,6,2,5,4,0
892,892,448,147,3,18,5,7,0
893,893,251,133,6,10,3,8,0
894,894,266,123,7,20,5,7,0
895,895,1124,225,2,23,3,1,0
896,896,1266,139,3,23,0,9,0
897,897,1055,207,6,16,4,8,0
898,898,1216,90,2,21,6,6,0
899,899,654,166,6,16,3,5,0
900,900,848,224,3,2,5,0,0
901,901,87,91,5,14,8,3,0
902,902,1479,122,7,18,10,7,1
903,903,1567,33,1,8,1,3,0
904,904,1144,205,4,5,7,0,0
905,905,1639,128,5,14,9,10,1
906,906,178,118,3,11,4,7,0
907,907,98,236,1,17,6,6,0
908,908,167,56,6,8,0,7,0
909,909,1186,54,1,12,3,6,0
910,910,863,121,1,16,3,0,0
911,911,500,221,3,1,2,1,0
912,912,129,2,1,20,9,7,1
913,913,131,82,7,1,1,0,0
914,914,847,100,3,24,4,4,0
915,915,1276,64,3,24,5,8,0
916,916,503,70,5,14,10,9,1
917,917,1370,157,7,9,8,7,1
918,918,1397,7,7,22,4,4,0
919,919,998,99,2,14,0,6,0
920,920,372,87,2,13,1,7,0
921,921,509,162,1,16,6,2,0
922,922,265,240,7,4,1,5,0
923,923,1287,219,5,9,9,0,0
924,924,1266,25,3,22,0,1,0
925,925,107,164,1,7,0,2,0
926,926,1416,216,5,19,6,5,0
927,927,485,19,3,11,6,9,0
928,928,1124,233,7,23,3,0,0
929,929,1294,200,6,22,4,4,0
930,930,1596,13,5,2,2,9,0
931,931,421,80,3,4,5,7,0
932,932,103,87,5,24,7,2,0
933,933,705,145,6,5,5,3,0
934,934,1329,166,7,18,7,4,0
935,935,1150,172,2,6,6,4,0
936,936,2,170,2,12,7,10,1
937,937,1269,95,5,4,1,3,0
938,938,583,229,5,9,0,9,0
939,939,236,116,3,24,9,10,1
940,940,930,192,5,11,7,2,0
941,941,877,208,7,11,7,5,0
942,942,1297,195,7,2,9,7,1
943,943,1565,50,3,2,0,4,0
944,944,530,151,5,21,3,4,0
945,945,1634,123,4,24,7,7,1
946,946,845,98,1,14,0,3,0
947,947,419,126,6,18,0,2,0
948,948,155,220,5,22,5,2,0
949,949,969,203,2,16,5,4,0
950,950,731,32,4,24,8,0,0
951,951,753,62,3,14,10,8,1
952,952,571,196,7,9,10,7,1
953,953,668,197,4,21,7,3,0
954,954,979,235,4,24,3,2,0
955,955,1174,8,2,19,3,3,0
956,956,1341,181,2,6,1,3,0
957,957,857,77,4,24,7,6,0
958,958,903,93,7,3,5,1,0
959,959,353,137,2,22,9,9,1
960,960,42,27,4,6,0,1,0
961,961,1237,92,6,19,1,8,0
962,962,1003,83,7,9,9,0,0
963,963,1518,48,5,23,0,3,0
964,964,658,10,2,10,8,2,0
965,965,1301,128,4,1,7,5,0
966,966,18,219,1,23,7,2,0
967,967,357,13,7,21,1,9,0
968,968,696,102,7,3,10,2,0
969,969,1089,195,6,20,9,6,0
970,970,1055,121,1,12,1,8,0
971,971,928,211,7,3,0,4,0
972,972,607,99,6,12,5,10,0
973,973,1100,205,2,5,2,10,0
974,974,1235,123,6,6,4,10,0
975,975,212,209,4,8,5,10,0
976,976,55,120,2,2,1,0,0
977,977,1168,67,1,20,6,0,0
978,978,971,196,6,5,8,2,0
979,979,1629,175,2,20,6,5,0
980,980,1508,69,5,12,5,10,0
981,981,71,150,6,12,3,4,0
982,982,645,118,4,24,2,3,0
983,983,467,195,3,9,2,0,0
984,984,1269,29,2,19,8,5,0
985,985,1270,100,2,17,1,1,0
986,986,1522,109,3,2,7,1,0
987,987,571,12,1,6,5,10,0
988,988,692,52,6,9,4,0,0
989,989,1592,23,7,5,0,2,0
990,990,695,191,1,3,5,5,0
991,991,1559,213,1,23,4,5,0
992,992,556,63,4,8,1,10,0
993,993,788,49,7,24,9,5,0
994,994,153,79,1,10,10,7,1
995,995,882,189,4,1,0,7,0
996,996,847,100,7,23,9,9,1
997,997,822,12,3,18,6,10,0
998,998,163,99,2,15,2,0,0
999,999,1498,5,2,21,0,9,0
1000,1000,1244,18,5,1,0,5,0
1001,1001,1377,151,2,14,8,4,0
1002,1002,1211,27,4,8,10,3,0
1003,1003,370,204,5,7,2,6,0
1004,1004,1080,138,7,11,8,2,0
1005,1005,473,72,7,23,6,2,0
1006,1006,1039,75,2,2,2,2,0
1007,1007,470,121,4,21,3,1,0
1008,1008,1491,4,3,7,6,8,0
1009,1009,809,100,1,19,7,9,1
1010,1010,1332,40,7,13,8,2,0
1011,1011,1057,227,5,5,7,4,0
1012,1012,1011,179,1,24,1,0,0
1013,1013,281,110,6,12,0,1,0
1014,1014,1615,55,6,14,9,1,0
1015,1015,605,24,5,14,1,10,0
1016,1016,1558,28,1,7,4,10,0
1017,1017,816,56,2,11,10,8,1
1018,1018,881,120,4,16,6,1,0
1019,1019,155,81,6,13,2,9,0
1020,1020,919,99,6,8,10,2,0
1021,1021,812,222,4,9,6,8,0
1022,1022,1274,18,2,16,10,0,0
1023,1023,186,119,6,2,3,0,0
1024,1024,648,178,7,3,10,3,0
1025,1025,551,86,6,11,0,2,0
1026,1026,805,48,2,17,8,5,0
1027,1027,1145,229,1,15,4,8,0
1028,1028,1242,231,6,3,7,4,0
1029,1029,626,46,1,2,1,2,0
1030,1030,920,61,1,15,8,7,1
1031,1031,627,6,7,12,10,8,1
1032,1032,187,1,2,9,5,5,0
1033,1033,902,7,7,23,9,3,0
1034,1034,643,5,3,1,6,9,0
1035,1035,127,80,2,12,1,3,0
1036,1036,977,123,2,11,5,1,0
1037,1037,1547,209,1,10,9,7,1
1038,1038,1625,23,7,19,5,5,0
1039,1039,855,49,6,19,5,5,0
1040,1040,1351,102,5,12,7,1,0
1041,1041,844,16,2,14,2,3,0
1042,1042,763,85,4,20,6,4,0
1043,1043,622,226,5,17,8,0,0
1044,1044,1066,78,1,24,7,5,0
1045,1045,218,170,2,12,8,4,0
1046,1046,1311,117,1,9,10,2,0
1047,1047,841,242,7,14,6,0,0
1048,1048,1311,189,1,17,3,6,0
1049,1049,1234,58,3,10,2,9,0
1050,1050,1587,154,1,22,10,8,1
1051,1051,907,185,7,8,4,5,0
1052,1052,674,123,4,18,8,9,1
1053,1053,589,55,6,16,1,5,0
1054,1054,246,158,3,7,5,9,0
1055,1055,1258,231,3,1,4,3,0
1056,1056,735,235,7,1,1,8,0
1057,1057,1134,92,7,17,3,9,0
1058,1058,432,144,1,22,6,9,0
1059,1059,555,38,1,17,6,1,0
1060,1060,1319,232,3,7,1,5,0
1061,1061,956,35,5,16,3,8,0
1062,1062,477,180,1,16,2,3,0
1063,1063,437,111,5,9,10,1,0
1064,1064,1438,106,4,24,9,4,0
1065,1065,1411,35,7,18,1,10,0
1066,1066,1376,216,7,15,9,9,1
1067,1067,735,175,1,4,5,0,0
1068,1068,1131,139,3,20,2,9,0
1069,1069,180,146,3,7,5,9,0
1070,1070,1078,199,5,17,3,0,0
1071,1071,869,219,5,14,9,2,0
1072,1072,1585,105,4,7,1,4,0
1073,1073,627,225,4,19,3,7,0
1074,1074,1089,31,4,11,8,7,1
1075,1075,1122,211,7,24,6,2,0
1076,1076,1303,94,6,14,7,2,0
1077,1077,1180,188,7,5,1,4,0
1078,1078,983,29,2,8,3,4,0
1079,1079,71,180,2,6,4,0,0
1080,1080,476,202,6,14,3,9,0
1081,1081,663,56,3,18,3,3,0
1082,1082,387,14,5,10,6,3,0
1083,1083,792,58,2,18,6,9,0
1084,1084,517,38,2,12,1,2,0
1085,1085,1078,84,6,17,7,0,0
1086,1086,551,3,2,20,10,0,0
1087,1087,1076,86,3,10,10,7,1
1088,1088,954,195,5,6,8,4,0
1089,1089,1372,94,6,18,0,4,0
1090,1090,455,15,6,11,5,6,0
1091,1091,296,161,7,22,3,6,0
1092,1092,1506,173,5,3,8,6,0
1093,1093,584,157,4,17,4,5,0
1094,1094,906,96,1,8,4,8,0
1095,1095,1541,91,5,24,0,4,0
1096,1096,1408,101,4,2,4,7,0
1097,1097,1385,112,2,15,7,8,1
1098,1098,1411,242,3,10,3,9,0
1099,1099,835,234,6,5,7,9,1
1100,1100,1026,223,6,3,8,10,1
1101,1101,1027,110,1,21,6,3,0
1102,1102,576,34,5,12,4,0,0
1103,1103,1439,162,1,2,1,10,0
1104,1104,1182,183,7,24,6,10,0
1105,1105,274,53,6,4,4,10,0
1106,1106,119,6,1,1,9,3,0
1107,1107,988,76,5,16,5,9,0
1108,1108,55,5,1,6,2,6,0
1109,1109,9,52,3,8,8,9,1
1110,1110,336,74,5,3,9,0,0
1111,1111,122,226,7,15,4,6,0
1112,1112,428,84,6,1,6,6,0
1113,1113,684,100,6,16,2,0,0
1114,1114,185,132,4,8,5,4,0
1115,1115,329,240,2,15,0,5,0
1116,1116,1220,163,7,4,5,8,0
1117,1117,395,117,5,12,10,0,0
1118,1118,968,173,3,17,5,2,0
1119,1119,356,10,2,11,7,6,0
1120,1120,1245,114,3,23,2,7,0
1121,1121,648,144,2,9,5,6,0
1122,1122,1316,50,5,2,8,5,0
1123,1123,292,29,6,2,5,10,0
1124,1124,1085,171,2,24,6,3,0
1125,1125,245,5,5,6,7,7,1
1126,1126,813,106,3,11,10,2,0
1127,1127,150,178,7,22,9,6,0
1128,1128,1259,85,7,22,8,2,0
1129,1129,1383,69,3,13,9,2,0
1130,1130,1329,153,3,20,7,5,0
1131,1131,1366,97,3,4,8,0,0
1132,1132,419,130,7,8,4,9,0
1133,1133,1463,182,4,18,3,8,0
1134,1134,1418,214,7,23,10,9,1
1135,1135,1019,202,4,24,10,7,1
1136,1136,1047,222,2,9,6,10,0
1137,1137,1610,147,5,6,7,9,1
1138,1138,656,235,2,13,10,6,0
1139,1139,817,113,4,1,7,0,0
1140,1140,897,113,7,13,2,0,0
1141,1141,657,56,2,8,8,5,0
1142,1142,752,44,3,15,4,10,0
1143,1143,1432,60,3,8,8,7,1
1144,1144,1101,71,6,8,3,5,0
1145,1145,993,17,7,1,4,0,0
1146,1146,777,62,2,3,7,3,0
1147,1147,1290,91,2,4,10,5,0
1148,1148,449,171,5,14,7,3,0
1149,1149,508,27,6,8,6,7,0
1150,1150,663,6,1,20,5,3,0
1151,1151,1593,26,6,8,3,3,0
1152,1152,818,106,3,8,8,7,1
1153,1153,244,243,2,20,6,4,0
1154,1154,751,83,1,7,7,10,1
1155,1155,1345,25,3,3,4,9,0
1156,1156,47,6,6,20,1,9,0
1157,1157,339,133,3,12,3,0,0
1158,1158,1076,119,3,7,9,9,1
1159,1159,650,55,3,5,9,3,0
1160,1160,1453,207,6,24,6,3,0
1161,1161,787,30,7,24,3,6,0
1162,1162,1364,202,1,12,10,1,0
1163,1163,626,35,4,15,5,6,0
1164,1164,1551,171,7,7,7,3,0
1165,1165,904,80,3,13,10,3,0
1166,1166,499,205,4,6,4,2,0
1167,1167,1121,173,1,16,10,2,0
1168,1168,470,167,4,6,0,2,0
1169,1169,1153,209,4,11,9,3,0
1170,1170,1084,71,3,23,4,7,0
1171,1171,88,162,1,16,0,7,0
1172,1172,655,178,2,18,10,1,0
1173,1173,1628,77,6,14,7,5,0
1174,1174,1598,31,1,10,6,0,0
1175,1175,46,9,1,3,5,8,0
1176,1176,642,29,5,14,8,3,0
1177,1177,603,217,2,23,1,6,0
1178,1178,625,145,2,21,6,7,0
1179,1179,620,1,7,14,10,3,0
1180,1180,1600,158,1,8,3,6,0
1181,1181,1503,210,3,8,2,10,0
1182,1182,1293,205,4,21,4,3,0
1183,1183,35,233,2,17,1,2,0
1184,1184,1094,74,3,17,10,8,1
1185,1185,726,19,6,23,2,0,0
1186,1186,1381,205,6,10,4,10,0
1187,1187,53,38,6,19,0,9,0
1188,1188,9,102,6,2,0,5,0
1189,1189,66,14,7,5,0,6,0
1190,1190,1259,230,7,1,4,9,0
1191,1191,704,120,2,8,1,6,0
1192,1192,1631,63,7,23,1,3,0
1193,1193,744,86,5,8,7,8,1
1194,1194,646,151,1,24,8,6,0
1195,1195,1444,215,5,2,9,0,0
1196,1196,62,5,4,10,8,3,0
1197,1197,1442,233,6,24,4,0,0
1198,1198,179,170,6,19,2,10,0
1199,1199,1522,50,3,18,2,8,0
1200,1200,1330,214,7,15,6,7,0
1201,1201,101,191,5,22,10,1,0
1202,1202,1012,144,3,19,2,3,0
1203,1203,741,13,7,13,1,5,0
1204,1204,1342,14,6,19,4,0,0
1205,1205,104,233,1,14,4,6,0
1206,1206,1219,29,4,5,4,2,0
1207,1207,1159,118,7,7,7,6,0
1208,1208,487,174,5,15,4,8,0
1209,1209,619,174,2,7,0,0,0
1210,1210,301,231,3,6,10,10,1
1211,1211,987,202,4,8,8,4,0
1212,1212,106,209,3,1,7,3,0
1213,1213,904,44,3,1,3,8,0
1214,1214,740,136,4,17,0,1,0
1215,1215,1399,65,2,12,10,7,1
1216,1216,988,143,3,8,9,8,1
1217,1217,1524,208,6,16,6,2,0
1218,1218,1564,204,3,10,8,2,0
1219,1219,903,84,5,1,9,0,0
1220,1220,364,149,5,20,6,10,0
1221,1221,989,222,5,15,4,10,0
1222,1222,736,212,5,17,3,5,0
1223,1223,341,90,2,23,2,10,0
1224,1224,1452,34,3,17,10,7,1
1225,1225,1321,167,7,8,4,0,0
1226,1226,590,61,7,9,9,2,0
1227,1227,42,36,7,4,6,4,0
1228,1228,294,179,2,1,5,5,0
1229,1229,59,208,1,21,3,2,0
1230,1230,197,41,3,3,6,5,0
1231,1231,664,83,6,6,9,5,0
1232,1232,1244,137,6,18,9,5,0
1233,1233,1097,187,1,2,3,7,0
1234,1234,787,149,5,1,9,7,1
1235,1235,190,115,2,24,6,10,0
1236,1236,1339,60,5,14,8,7,1
1237,1237,1628,84,3,1,5,4,0
1238,1238,794,57,3,8,7,10,1
1239,1239,473,235,2,24,6,5,0
1240,1240,1313,207,4,16,4,5,0
1241,1241,1290,115,7,8,2,4,0
1242,1242,1174,94,4,23,2,7,0
1243,1243,408,168,7,10,5,1,0
1244,1244,711,202,3,9,8,0,0
1245,1245,184,36,1,13,1,10,0
1246,1246,294,59,6,23,7,10,1
1247,1247,68,95,4,21,7,0,0
1248,1248,1383,207,6,14,3,0,0
1249,1249,741,102,4,21,4,2,0
1250,1250,178,27,6,11,4,1,0
1251,1251,360,146,2,22,8,4,0
1252,1252,502,187,4,1,7,3,0
1253,1253,739,137,3,6,3,6,0
1254,1254,1262,79,4,5,6,8,0
1255,1255,241,45,7,15,1,4,0
1256,1256,1271,69,3,15,0,10,0
1257,1257,122,51,6,23,5,3,0
1258,1258,1526,167,5,19,10,9,1
1259,1259,137,118,3,13,2,2,0
1260,1260,302,17,2,4,8,7,1
1261,1261,794,136,3,20,1,3,0
1262,1262,308,125,6,14,2,5,0
1263,1263,819,161,3,16,0,0,0
1264,1264,934,145,6,18,0,7,0
1265,1265,514,217,6,10,0,2,0
1266,1266,813,159,3,8,2,1,0
1267,1267,1625,37,3,20,1,4,0
1268,1268,224,34,1,8,5,6,0
1269,1269,216,223,2,15,0,10,0
1270,1270,193,203,4,2,2,5,0
1271,1271,953,1,6,16,6,9,0
1272,1272,187,134,4,11,0,10,0
1273,1273,803,236,7,24,6,6,0
1274,1274,1312,24,4,14,8,4,0
1275,1275,472,226,1,20,5,9,0
1276,1276,643,59,3,8,7,2,0
1277,1277,734,186,4,22,9,8,1
1278,1278,1153,56,6,16,4,10,0
1279,1279,1568,130,3,22,6,3,0
1280,1280,755,93,6,9,6,10,0
1281,1281,1472,235,2,8,3,7,0
1282,1282,225,32,7,20,3,7,0
1283,1283,551,190,1,13,4,5,0
1284,1284,508,44,5,19,5,9,0
1285,1285,527,199,5,19,0,4,0
1286,1286,1118,236,3,3,7,1,0
1287,1287,29,195,6,6,0,0,0
1288,1288,502,154,2,17,6,7,0
1289,1289,868,176,2,20,7,10,1
1290,1290,1105,106,5,7,2,7,0
1291,1291,978,213,7,8,9,0,0
1292,1292,953,95,4,12,3,3,0
1293,1293,1610,149,4,8,6,4,0
1294,1294,196,96,1,1,1,10,0
1295,1295,626,197,6,20,8,8,1
1296,1296,208,169,6,8,6,8,0
1297,1297,867,216,7,21,7,10,1
1298,1298,178,43,3,10,2,7,0
1299,1299,1565,242,1,9,7,5,0
1300,1300,204,59,1,17,10,4,0
1301,1301,894,63,1,6,4,1,0
1302,1302,1167,7,6,16,6,4,0
1303,1303,1493,212,2,19,3,6,0
1304,1304,1154,167,6,14,2,5,0
1305,1305,1140,85,5,18,3,9,0
1306,1306,219,226,4,20,4,0,0
1307,1307,53,186,2,16,10,1,0
1308,1308,1401,59,7,8,5,2,0
1309,1309,802,154,2,17,6,6,0
1310,1310,852,105,4,13,3,3,0
1311,1311,1021,16,4,23,2,10,0
1312,1312,409,1,6,9,3,9,0
1313,1313,158,18,1,1,5,2,0
1314,1314,1597,110,7,11,3,2,0
1315,1315,1019,75,3,20,10,0,0
1316,1316,1354,159,1,5,4,1,0
1317,1317,792,189,5,20,0,1,0
1318,1318,573,146,1,7,2,6,0
1319,1319,687,58,7,2,3,7,0
1320,1320,858,88,3,18,7,10,1
1321,1321,1134,76,2,5,7,1,0
1322,1322,1601,235,7,16,4,6,0
1323,1323,242,87,1,3,4,3,0
1324,1324,1323,223,6,14,2,3,0
1325,1325,1544,100,6,23,10,0,0
1326,1326,72,3,4,14,3,7,0
1327,1327,1277,153,5,11,4,6,0
1328,1328,177,217,1,15,1,4,0
1329,1329,153,63,1,11,5,10,0
1330,1330,379,93,7,20,0,4,0
1331,1331,292,231,2,7,5,9,0
1332,1332,938,167,7,12,5,8,0
1333,1333,1553,96,3,5,4,4,0
1334,1334,248,76,4,8,6,10,0
1335,1335,923,173,5,18,10,8,1
1336,1336,1633,174,7,16,0,6,0
1337,1337,384,56,1,24,9,6,0
1338,1338,285,225,2,21,10,2,0
1339,1339,1463,121,7,15,5,4,0
1340,1340,160,190,3,7,8,4,0
1341,1341,874,26,4,7,0,1,0
1342,1342,1217,1,1,20,5,5,0
1343,1343,395,149,2,12,1,4,0
1344,1344,1377,153,7,8,5,7,0
1345,1345,803,140,4,18,6,3,0
1346,1346,55,208,3,24,1,2,0
1347,1347,1468,179,2,1,3,1,0
1348,1348,853,25,2,5,8,6,0
1349,1349,1146,192,1,10,9,8,1
1350,1350,1107,196,3,4,6,7,0
1351,1351,1508,63,7,11,4,0,0
1352,1352,1573,203,6,5,3,2,0
1353,1353,840,124,7,7,5,1,0
1354,1354,1351,204,4,9,2,9,0
1355,1355,342,68,3,16,9,1,0
1356,1356,5,22,1,2,4,4,0
1357,1357,470,55,5,23,3,2,0
1358,1358,1588,170,7,12,8,7,1
1359,1359,1557,51,3,6,1,5,0
1360,1360,761,177,2,9,4,4,0
1361,1361,954,207,1,10,3,1,0
1362,1362,965,182,5,10,2,5,0
1363,1363,683,76,1,19,10,9,1
1364,1364,1135,147,4,8,7,1,0
1365,1365,660,49,4,8,1,2,0
1366,1366,697,166,6,14,5,0,0
1367,1367,702,94,1,3,0,8,0
1368,1368,824,18,3,20,2,9,0
1369,1369,1567,193,3,13,4,4,0
1370,1370,518,49,1,24,9,7,1
1371,1371,1354,28,5,8,5,10,0
1372,1372,255,153,5,4,4,8,0
1373,1373,589,201,6,15,7,7,1
1374,1374,943,243,1,4,2,5,0
1375,1375,626,219,1,16,9,4,0
1376,1376,910,3,2,4,1,0,0
1377,1377,208,21,2,23,5,7,0
1378,1378,895,126,6,14,2,9,0
1379,1379,747,241,4,3,7,9,1
1380,1380,633,21,5,21,9,5,0
1381,1381,907,122,1,10,9,0,0
1382,1382,1005,50,4,9,10,3,0
1383,1383,989,233,6,14,2,5,0
1384,1384,1321,171,4,10,3,1,0
1385,1385,1253,103,6,14,6,10,0
1386,1386,1432,8,6,5,0,5,0
1387,1387,997,104,6,9,7,7,1
1388,1388,1586,54,1,22,0,5,0
1389,1389,622,45,5,21,3,5,0
1390,1390,128,242,3,13,4,3,0
1391,1391,1173,98,2,8,10,6,0
1392,1392,386,182,2,5,5,0,0
1393,1393,717,228,7,20,5,2,0
1394,1394,1541,221,4,9,6,3,0
1395,1395,624,184,3,2,1,0,0
1396,1396,882,47,7,7,1,4,0
1397,1397,61,114,5,14,3,1,0
1398,1398,113,101,4,1,2,3,0
1399,1399,418,74,2,5,1,8,0
1400,1400,1044,176,6,9,4,1,0
1401,1401,932,206,7,23,7,4,0
1402,1402,14,50,5,2,0,10,0
1403,1403,1152,236,6,22,3,3,0
1404,1404,865,53,5,24,3,5,0
1405,1405,990,70,3,8,8,2,0
1406,1406,766,101,1,13,9,2,0
1407,1407,1122,164,6,5,4,1,0
1408,1408,110,200,2,14,2,6,0
1409,1409,430,155,2,9,10,5,0
1410,1410,319,220,1,6,6,5,0
1411,1411,1498,94,1,19,1,2,0
1412,1412,965,163,6,18,0,2,0
1413,1413,865,141,2,8,2,9,0
1414,1414,217,12,5,13,10,3,0
1415,1415,584,220,6,24,6,2,0
1416,1416,668,141,2,22,8,6,0
1417,1417,199,242,6,8,6,2,0
1418,1418,1432,75,1,8,4,0,0
1419,1419,75,178,7,6,9,2,0
1420,1420,203,160,1,14,5,8,0
1421,1421,68,236,2,4,0,3,0
1422,1422,1429,236,2,7,3,3,0
1423,1423,156,170,5,13,9,1,0
1424,1424,1540,20,5,4,0,3,0
1425,1425,1593,241,6,21,8,10,1
1426,1426,1429,203,2,4,6,3,0
1427,1427,237,202,1,12,10,3,0
1428,1428,1028,95,3,4,7,10,1
1429,1429,1121,117,4,6,2,7,0
1430,1430,401,88,4,11,3,3,0
1431,1431,438,36,4,15,6,5,0
1432,1432,353,194,6,23,8,4,0
1433,1433,1477,193,2,1,0,5,0
1434,1434,131,9,2,24,9,0,0
1435,1435,1528,141,1,14,3,10,0
1436,1436,67,144,2,13,5,5,0
1437,1437,431,184,6,5,3,8,0
1438,1438,1068,227,6,2,2,5,0
1439,1439,229,217,2,8,7,7,1
1440,1440,385,45,3,6,2,5,0
1441,1441,1113,83,6,6,1,8,0
1442,1442,224,115,1,10,5,4,0
1443,1443,1327,129,1,4,8,3,0
1444,1444,334,188,5,20,2,8,0
1445,1445,513,202,1,12,3,2,0
1446,1446,925,197,3,14,2,10,0
1447,1447,16,212,1,10,2,10,0
1448,1448,1116,72,5,24,9,8,1
1449,1449,498,12,3,10,1,2,0
1450,1450,1135,174,6,12,7,4,0
1451,1451,1449,201,5,11,3,10,0
1452,1452,757,49,1,7,9,5,0
1453,1453,651,4,2,10,4,8,0
1454,1454,1091,164,7,9,4,4,0
1455,1455,1456,24,3,16,7,1,0
1456,1456,302,78,3,16,4,4,0
1457,1457,481,114,7,19,1,9,0
1458,1458,157,84,3,24,8,7,1
1459,1459,560,238,3,11,10,7,1
1460,1460,682,143,4,9,3,1,0
1461,1461,403,18,4,16,5,3,0
1462,1462,1470,239,3,9,3,6,0
1463,1463,894,109,6,19,3,4,0
